event_id,visible,timestamp,location_long,location_lat,algorithm_marked_outlier,argos_altitude,argos_best_level,argos_calcul_freq,argos_error_radius,argos_gdop,argos_iq,argos_lat1,argos_lat2,argos_lc,argos_lon1,argos_lon2,argos_nb_mes,argos_nb_mes_120,argos_nopc,argos_orientation,argos_pass_duration,argos_semi_major,argos_semi_minor,argos_sensor_1,argos_sensor_2,argos_sensor_3,argos_sensor_4,argos_valid_location_algorithm,behavioural_classification,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name,utm_easting,utm_northing,utm_zone,study_timezone,study_local_timestamp
1279491298,TRUE,2009-05-09T23:54:45Z,-26.53168,38.06886,,0,,401677442.9,2024,2835,,38.06886,38.06886,B,-26.53168,-26.53168,2,,,1,525,17597,232,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,541078.8785,4213558.745,26N,Azores Summer Time,2009-05-09T23:54:45Z
1279491299,TRUE,2009-05-10T03:28:31Z,-26.49861,38.07349,,0,,401677436.3,2335,4627,,38.07349,38.07349,B,-26.49861,-26.49861,1,,,99,0,5212,1046,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,543976.8721,4214087.6,26N,Azores Summer Time,2009-05-10T03:28:31Z
1279491300,TRUE,2009-05-10T07:14:47Z,-26.44846,38.0513,,0,,401677443.2,20001,6052,,38.0513,38.0513,A,-26.44846,-26.44846,3,,,88,141,123522,3238,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,548390.1677,4211650.445,26N,Azores Summer Time,2009-05-10T07:14:47Z
1279491301,TRUE,2009-05-10T08:25:13Z,-26.41474,38.06324,,0,,401677465.8,10473,4460,,38.06324,38.06324,B,-26.41474,-26.41474,2,,,109,33,68307,1606,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,551340.3231,4212993.333,26N,Azores Summer Time,2009-05-10T08:25:13Z
1279491302,TRUE,2009-05-10T10:36:55Z,-26.3772,38.06797,,0,,401677455.8,12215,6371,,38.06797,38.06797,B,-26.3772,-26.3772,1,,,106,0,25480,5856,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,554629.9293,4213539.555,26N,Azores Summer Time,2009-05-10T10:36:55Z
1279491303,TRUE,2009-05-10T11:33:05Z,-26.55642,38.07407,,0,,401677445,844,888,,38.07407,38.07407,A,-26.55642,-26.55642,3,,,98,674,11626,61,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,538906.0288,4214126.168,26N,Azores Summer Time,2009-05-10T11:33:05Z
1279491304,TRUE,2009-05-10T18:28:50Z,-26.82004,38.09361,,0,,401677445.6,5732,6072,,38.09361,38.09361,B,-26.82004,-26.82004,1,,,85,0,18356,1790,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,515779.9081,4216216.616,26N,Azores Summer Time,2009-05-10T18:28:50Z
1279491305,TRUE,2009-05-10T22:53:23Z,-26.66471,38.07604,,0,,401677440.1,1785,3012,,38.07604,38.07604,A,-26.66471,-26.66471,3,,,76,175,44290,72,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,529407.1846,4214304.935,26N,Azores Summer Time,2009-05-10T22:53:23Z
1279491306,TRUE,2009-05-10T23:35:04Z,-26.67403,38.07752,,0,,401677451,2263,3820,,38.07752,38.07752,B,-26.67403,-26.67403,1,,,78,0,5359,955,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,528589.1797,4214466.238,26N,Azores Summer Time,2009-05-10T23:35:04Z
1279491307,TRUE,2009-05-11T06:38:29Z,-26.63669,38.09976,,0,,401677431.8,3250,7765,,38.09976,38.09976,B,-26.63669,-26.63669,1,,,108,0,4910,2152,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,531854.4398,4216946.01,26N,Azores Summer Time,2009-05-11T06:38:29Z
1279491308,TRUE,2009-05-11T06:50:04Z,-26.6795,38.11176,,0,,401677434.9,4743,13416,,38.11176,38.11176,B,-26.6795,-26.6795,1,,,102,0,15579,1444,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,528096.3212,4218263.643,26N,Azores Summer Time,2009-05-11T06:50:04Z
1279491309,TRUE,2009-05-11T08:16:47Z,-26.66619,38.08767,,0,,401677442.8,4045,11440,,38.08767,38.08767,B,-26.66619,-26.66619,1,,,92,0,19884,823,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,529272.7413,4215594.864,26N,Azores Summer Time,2009-05-11T08:16:47Z
1279491310,TRUE,2009-05-11T08:22:32Z,-26.62495,38.08186,,0,,401677435.8,2967,8390,,38.08186,38.08186,B,-26.62495,-26.62495,1,,,86,0,11970,735,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,532891.808,4214964.02,26N,Azores Summer Time,2009-05-11T08:22:32Z
1279491311,TRUE,2009-05-11T11:17:30Z,-26.64356,38.07167,,0,,401677438.5,3154,8919,,38.07167,38.07167,B,-26.64356,-26.64356,1,,,87,0,7068,1407,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,531264.0475,4213826.972,26N,Azores Summer Time,2009-05-11T11:17:30Z
1279491312,TRUE,2009-05-11T11:50:51Z,-26.65495,38.03966,,0,,401677439.5,2018,2450,,38.03966,38.03966,A,-26.65495,-26.65495,3,,,116,453,15123,269,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,530278.1902,4210271.575,26N,Azores Summer Time,2009-05-11T11:50:51Z
1279491313,TRUE,2009-05-11T12:50:25Z,-26.70008,38.0443,,0,,401677433.5,1342,2089,,38.0443,38.0443,B,-26.70008,-26.70008,2,,,62,144,9210,195,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,526316.3556,4210772.663,26N,Azores Summer Time,2009-05-11T12:50:25Z
1279491314,TRUE,2009-05-11T13:31:18Z,-26.71555,38.03508,,0,,401677439.2,1689,3224,,38.03508,38.03508,B,-26.71555,-26.71555,1,,,67,0,2953,966,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,524962.0737,4209745.409,26N,Azores Summer Time,2009-05-11T13:31:18Z
1279491315,TRUE,2009-05-11T16:26:39Z,-26.72714,37.98269,,0,,401677464.5,1499,4231,,37.98269,37.98269,B,-26.72714,-26.72714,2,,,60,337,26866,83,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,523962.0311,4203929.557,26N,Azores Summer Time,2009-05-11T16:26:39Z
1279491316,TRUE,2009-05-11T18:01:45Z,-26.62709,38.04575,,0,,401677425.1,2874,3292,,38.04575,38.04575,B,-26.62709,-26.62709,2,,,90,176,49822,165,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,532720.2073,4210956.72,26N,Azores Summer Time,2009-05-11T18:01:45Z
1279491317,TRUE,2009-05-11T18:03:13Z,-26.62599,38.04577,,0,,401677428.7,2014,3260,,38.04577,38.04577,B,-26.62599,-26.62599,1,,,90,0,20273,200,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,532816.7159,4210959.327,26N,Azores Summer Time,2009-05-11T18:03:13Z
1279491318,TRUE,2009-05-11T19:37:52Z,-26.62015,38.04261,,0,,401677424.5,4049,4768,,38.04261,38.04261,B,-26.62015,-26.62015,1,,,86,0,7994,2051,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,533330.5687,4210610.792,26N,Azores Summer Time,2009-05-11T19:37:52Z
1279491319,TRUE,2009-05-11T22:29:40Z,-26.60565,38.0451,,0,,401677432.5,3829,6376,,38.0451,38.0451,B,-26.60565,-26.60565,1,,,98,0,6438,2277,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,534601.7282,4210892.363,26N,Azores Summer Time,2009-05-11T22:29:40Z
1279491320,TRUE,2009-05-11T23:06:11Z,-26.60577,38.04566,,0,,401677431,2113,5971,,38.04566,38.04566,B,-26.60577,-26.60577,1,,,88,0,2837,1573,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,534590.9354,4210954.453,26N,Azores Summer Time,2009-05-11T23:06:11Z
1279491321,TRUE,2009-05-12T00:15:57Z,-26.60066,38.04443,,0,,401677436.4,2157,6096,,38.04443,38.04443,B,-26.60066,-26.60066,1,,,60,0,2566,1813,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,535039.8903,4210819.893,26N,Azores Summer Time,2009-05-12T00:15:57Z
1279491322,TRUE,2009-05-12T06:20:27Z,-26.56476,38.02473,,0,,401677440,2582,7301,,38.02473,38.02473,B,-26.56476,-26.56476,1,,,86,0,6938,961,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,538200.1626,4208648.248,26N,Azores Summer Time,2009-05-12T06:20:27Z
1279491323,TRUE,2009-05-12T08:01:30Z,-26.59056,38.00845,,0,,401677438.5,2214,6257,,38.00845,38.00845,B,-26.59056,-26.59056,2,,,101,298,185628,26,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,535943.6875,4206831.65,26N,Azores Summer Time,2009-05-12T08:01:30Z
1279491324,TRUE,2009-05-12T08:01:30Z,-26.62333,38.01535,,0,,401677437.4,132,247,,38.01535,38.01535,B,-26.62333,-26.62333,2,,,100,298,391,45,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,533063.7832,4207585.072,26N,Azores Summer Time,2009-05-12T08:01:30Z
1279491325,TRUE,2009-05-12T10:48:37Z,-26.62617,38.02248,,0,,401677415.5,1619,4571,,38.02248,38.02248,B,-26.62617,-26.62617,1,,,81,0,2464,1063,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,532811.3103,4208375.161,26N,Azores Summer Time,2009-05-12T10:48:37Z
1279491326,TRUE,2009-05-12T11:22:41Z,-26.62768,38.02592,,0,,401677427.4,1839,5195,,38.02592,38.02592,B,-26.62768,-26.62768,1,,,84,0,2598,1301,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,532677.2483,4208756.308,26N,Azores Summer Time,2009-05-12T11:22:41Z
1279491327,TRUE,2009-05-12T12:29:22Z,-26.65388,38.01244,,0,,401677442.5,1844,5208,,38.01244,38.01244,B,-26.65388,-26.65388,1,,,118,0,2504,1357,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,530383.3222,4207251.782,26N,Azores Summer Time,2009-05-12T12:29:22Z
1279491328,TRUE,2009-05-12T13:07:38Z,-26.66591,38.01077,,0,,401677431.4,1944,5493,,38.01077,38.01077,B,-26.66591,-26.66591,1,,,124,0,2443,1547,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,529327.9596,4207062.63,26N,Azores Summer Time,2009-05-12T13:07:38Z
1279491329,TRUE,2009-05-12T16:10:29Z,-26.68645,37.98719,,0,,401677423.1,2221,6277,,37.98719,37.98719,B,-26.68645,-26.68645,1,,,75,0,3560,1385,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,527533.6738,4204440.096,26N,Azores Summer Time,2009-05-12T16:10:29Z
1279491330,TRUE,2009-05-12T19:18:42Z,-26.70368,37.99905,,0,,401677441,3051,8627,,37.99905,37.99905,B,-26.70368,-26.70368,1,,,74,0,5657,1645,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,526016.4682,4205751.034,26N,Azores Summer Time,2009-05-12T19:18:42Z
1279491331,TRUE,2009-05-12T19:29:39Z,-26.71155,38.00629,,0,,401677441.5,2358,6666,,38.00629,38.00629,B,-26.71155,-26.71155,2,,,36,341,76595,72,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,525323.0022,4206552.159,26N,Azores Summer Time,2009-05-12T19:29:39Z
1279491332,TRUE,2009-05-12T22:13:20Z,-26.67574,38.01384,,0,,401677410.1,2794,7901,,38.01384,38.01384,B,-26.67574,-26.67574,1,,,35,0,6163,1267,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,528463.8475,4207400.202,26N,Azores Summer Time,2009-05-12T22:13:20Z
1279491333,TRUE,2009-05-12T22:41:09Z,-26.66921,38.01053,,0,,401677432.8,2968,8393,,38.01053,38.01053,B,-26.66921,-26.66921,1,,,38,0,6279,1403,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,529038.3643,4207034.966,26N,Azores Summer Time,2009-05-12T22:41:09Z
1279491334,TRUE,2009-05-13T00:22:36Z,-26.67829,38.00105,,0,,401677429.7,3096,8755,,38.00105,38.00105,B,-26.67829,-26.67829,1,,,45,0,5813,1649,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,528244.912,4205980.341,26N,Azores Summer Time,2009-05-13T00:22:36Z
1279491335,TRUE,2009-05-13T04:38:05Z,-26.67552,38.00152,,0,,401677430.1,2459,6951,,38.00152,38.00152,B,-26.67552,-26.67552,1,,,92,0,7283,830,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,528487.9262,4206033.333,26N,Azores Summer Time,2009-05-13T04:38:05Z
1279491336,TRUE,2009-05-13T07:37:11Z,-26.75088,37.96299,,0,,401677443.6,2718,7684,,37.96299,37.96299,B,-26.75088,-26.75088,1,,,101,0,6482,1139,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,521883.0749,4201737.961,26N,Azores Summer Time,2009-05-13T07:37:11Z
1279491337,TRUE,2009-05-13T07:54:02Z,-26.75385,37.96238,,0,,401677437.1,2668,7542,,37.96238,37.96238,B,-26.75385,-26.75385,1,,,104,0,6287,1132,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,521622.3641,4201669.587,26N,Azores Summer Time,2009-05-13T07:54:02Z
1279491338,TRUE,2009-05-13T10:35:00Z,-26.78391,37.94733,,0,,401677438.2,3058,8647,,37.94733,37.94733,B,-26.78391,-26.78391,1,,,100,0,5512,1697,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,518985.6968,4199993.216,26N,Azores Summer Time,2009-05-13T10:35:00Z
1279491339,TRUE,2009-05-13T11:06:37Z,-26.74815,37.97371,,0,,401677447.2,2478,7005,,37.97371,37.97371,B,-26.74815,-26.74815,2,,,119,114,29262,209,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,522119.666,4202928.009,26N,Azores Summer Time,2009-05-13T11:06:37Z
1279491340,TRUE,2009-05-13T12:10:49Z,-26.81795,38.03403,,0,,401677441.4,447,321,,38.03403,38.03403,2,-26.81795,-26.81795,4,,,89,402,1284,156,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,515976.1213,4209606.368,26N,Azores Summer Time,2009-05-13T12:10:49Z
1279491341,TRUE,2009-05-13T12:39:21Z,-26.81835,38.03268,,0,,401677438.1,1289,1637,,38.03268,38.03268,B,-26.81835,-26.81835,2,,,106,52,3240,513,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,515941.3112,4209456.513,26N,Azores Summer Time,2009-05-13T12:39:21Z
1279491342,TRUE,2009-05-13T14:22:29Z,-26.79266,38.01091,,0,,401677435.9,642,495,,38.01091,38.01091,1,-26.79266,-26.79266,4,,,45,557,1961,210,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,518201.2105,4207045.789,26N,Azores Summer Time,2009-05-13T14:22:29Z
1279491343,TRUE,2009-05-13T16:01:37Z,-26.83756,37.99397,,0,,401677435.1,1953,2597,,37.99397,37.99397,B,-26.83756,-26.83756,2,,,123,281,25119,151,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,514262.9704,4205158.425,26N,Azores Summer Time,2009-05-13T16:01:37Z
1279491344,TRUE,2009-05-13T17:11:58Z,-26.84745,37.99804,,0,,401677442.2,2744,4217,,37.99804,37.99804,B,-26.84745,-26.84745,1,,,117,0,4675,1611,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,513393.8427,4205608.531,26N,Azores Summer Time,2009-05-13T17:11:58Z
1279491345,TRUE,2009-05-13T18:54:58Z,-26.80133,37.94606,,0,,401677448.2,468,985,,37.94606,37.94606,A,-26.80133,-26.80133,3,,,159,486,1817,120,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,517455.4721,4199848.902,26N,Azores Summer Time,2009-05-13T18:54:58Z
1279491346,TRUE,2009-05-13T19:16:51Z,-26.80411,37.99389,,0,,401677435.8,316,460,,37.99389,37.99389,2,-26.80411,-26.80411,4,,,86,677,1953,51,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,517200.0536,4205155.203,26N,Azores Summer Time,2009-05-13T19:16:51Z
1279491347,TRUE,2009-05-13T21:48:48Z,-26.8065,37.98453,,0,,401677441.8,2038,4424,,37.98453,37.98453,B,-26.8065,-26.8065,1,,,89,0,3164,1313,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,516992.3591,4204116.253,26N,Azores Summer Time,2009-05-13T21:48:48Z
1279491348,TRUE,2009-05-13T23:24:39Z,-26.8078,37.97818,,0,,401677441.9,2151,5718,,37.97818,37.97818,B,-26.8078,-26.8078,1,,,94,0,3073,1505,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,516879.6529,4203411.472,26N,Azores Summer Time,2009-05-13T23:24:39Z
1279491349,TRUE,2009-05-14T00:03:58Z,-26.80178,37.98377,,0,,401677448,2025,5722,,37.98377,37.98377,B,-26.80178,-26.80178,1,,,109,0,3095,1325,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,517407.0297,4204032.801,26N,Azores Summer Time,2009-05-14T00:03:58Z
1279491350,TRUE,2009-05-14T05:34:23Z,-26.85673,37.99961,,0,,401677442.6,1606,4536,,37.99961,37.99961,B,-26.85673,-26.85673,2,,,27,380,22582,114,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,512578.793,4205781.431,26N,Azores Summer Time,2009-05-14T05:34:23Z
1279491351,TRUE,2009-05-14T07:10:45Z,-26.85851,38.00042,,0,,401677444.6,2125,6006,,38.00042,38.00042,B,-26.85851,-26.85851,1,,,32,0,3673,1230,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,512422.3762,4205871.063,26N,Azores Summer Time,2009-05-14T07:10:45Z
1279491352,TRUE,2009-05-14T07:45:45Z,-26.85996,37.99698,,0,,401677436.7,2219,6272,,37.99698,37.99698,B,-26.85996,-26.85996,1,,,35,0,3356,1467,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,512295.645,4205489.195,26N,Azores Summer Time,2009-05-14T07:45:45Z
1279491353,TRUE,2009-05-14T09:23:23Z,-26.86372,37.99262,,0,,401677436.5,2305,6515,,37.99262,37.99262,B,-26.86372,-26.86372,1,,,61,0,3217,1651,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,511966.2216,4205004.954,26N,Azores Summer Time,2009-05-14T09:23:23Z
1279491354,TRUE,2009-05-14T12:22:10Z,-26.87887,37.98672,,0,,401677422.8,2904,8211,,37.98672,37.98672,B,-26.87887,-26.87887,1,,,66,0,3765,2240,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,510636.8098,4204348.498,26N,Azores Summer Time,2009-05-14T12:22:10Z
1279491355,TRUE,2009-05-14T14:11:54Z,-26.89733,38.03458,,0,,401677446.7,2556,7225,,38.03458,38.03458,B,-26.89733,-26.89733,1,,,70,0,7984,818,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,509009.9184,4209656.728,26N,Azores Summer Time,2009-05-14T14:11:54Z
1279491356,TRUE,2009-05-14T15:54:26Z,-26.83254,38.04348,,0,,401677439.3,2095,5921,,38.04348,38.04348,B,-26.83254,-26.83254,2,,,44,508,60892,72,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,514693.8607,4210652.467,26N,Azores Summer Time,2009-05-14T15:54:26Z
1279491357,TRUE,2009-05-14T16:57:55Z,-26.8246,38.04945,,0,,401677437.9,2135,6033,,38.04945,38.04945,B,-26.8246,-26.8246,1,,,44,0,5374,848,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,515389.3107,4211316.142,26N,Azores Summer Time,2009-05-14T16:57:55Z
1279491358,TRUE,2009-05-14T18:34:10Z,-26.82814,38.04653,,0,,401677437.3,1717,4849,,38.04653,38.04653,B,-26.82814,-26.82814,1,,,85,0,2652,1111,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,515079.3156,4210991.579,26N,Azores Summer Time,2009-05-14T18:34:10Z
1279491359,TRUE,2009-05-14T19:01:35Z,-26.81669,38.05037,,0,,401677437.8,1045,2944,,38.05037,38.05037,A,-26.81669,-26.81669,3,,,80,363,49064,22,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,516083.1205,4211419.558,26N,Azores Summer Time,2009-05-14T19:01:35Z
1279491360,TRUE,2009-05-14T20:43:30Z,-26.80718,38.05643,,0,,401677436.1,1702,4808,,38.05643,38.05643,B,-26.80718,-26.80718,1,,,81,0,3279,883,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,516916.108,4212093.622,26N,Azores Summer Time,2009-05-14T20:43:30Z
1279491361,TRUE,2009-05-14T21:57:55Z,-26.85137,38.05002,,0,,401677431.1,1098,3093,,38.05002,38.05002,B,-26.85137,-26.85137,2,,,2,87,6485,185,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,513040.4519,4211375.292,26N,Azores Summer Time,2009-05-14T21:57:55Z
1279491362,TRUE,2009-05-14T23:14:17Z,-26.85779,38.04893,,0,,401677439,1541,4350,,38.04893,38.04893,B,-26.85779,-26.85779,1,,,9,0,1821,1303,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,512477.3607,4211253.471,26N,Azores Summer Time,2009-05-14T23:14:17Z
1279491363,TRUE,2009-05-15T04:18:48Z,-26.88024,38.04425,,0,,401677444.1,2463,6962,,38.04425,38.04425,B,-26.88024,-26.88024,1,,,86,0,3864,1570,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,510508.2887,4210731.436,26N,Azores Summer Time,2009-05-15T04:18:48Z
1279491364,TRUE,2009-05-15T06:49:08Z,-26.88383,38.03323,,0,,401677444.3,2667,7539,,38.03323,38.03323,B,-26.88383,-26.88383,1,,,95,0,7765,915,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,510194.8132,4209508.336,26N,Azores Summer Time,2009-05-15T06:49:08Z
1279491365,TRUE,2009-05-15T07:29:50Z,-26.7949,38.0259,,0,,401677436.9,221,307,,38.0259,38.0259,A,-26.7949,-26.7949,3,,,106,506,604,81,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,518000.9063,4208708.532,26N,Azores Summer Time,2009-05-15T07:29:50Z
1279491366,TRUE,2009-05-15T08:29:24Z,-26.79858,38.04258,,0,,401677442.4,259,507,,38.04258,38.04258,A,-26.79858,-26.79858,3,,,17,382,336,199,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,517673.9168,4210558.521,26N,Azores Summer Time,2009-05-15T08:29:24Z
1279491367,TRUE,2009-05-15T09:06:10Z,-26.78642,38.04354,,0,,401677449.2,1199,2366,,38.04354,38.04354,B,-26.78642,-26.78642,1,,,93,0,1476,973,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,518740.6717,4210667.417,26N,Azores Summer Time,2009-05-15T09:06:10Z
1279491368,TRUE,2009-05-15T11:26:42Z,-26.74423,38.05258,,0,,401677442,1765,4928,,38.05258,38.05258,B,-26.74423,-26.74423,1,,,80,0,2732,1141,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,522439.8978,4211679.779,26N,Azores Summer Time,2009-05-15T11:26:42Z
1279491369,TRUE,2009-05-15T11:52:50Z,-26.77693,38.05033,,0,,401677448.6,2445,6913,,38.05033,38.05033,B,-26.77693,-26.77693,1,,,78,0,5738,1042,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,519571.5693,4211422.745,26N,Azores Summer Time,2009-05-15T11:52:50Z
1279491370,TRUE,2009-05-15T13:12:09Z,-26.76134,38.05644,,0,,401677435.7,2582,7300,,38.05644,38.05644,B,-26.76134,-26.76134,1,,,74,0,5045,1321,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,520937.6557,4212104.066,26N,Azores Summer Time,2009-05-15T13:12:09Z
1279491371,TRUE,2009-05-15T13:31:51Z,-26.78768,38.05349,,0,,401677441.2,2439,6893,,38.05349,38.05349,B,-26.78768,-26.78768,1,,,70,0,4193,1418,,,,,,,argos-doppler-shift,Balaenoptera musculus,80700,80700,Azores Great Whales Satellite Telemetry Program ,518627.5909,4211771.148,26N,Azores Summer Time,2009-05-15T13:31:51Z
